
TASKTYPE,ECCMAGNITUDE,TRIAL,RT,CUE,CUEVALIDITY,STIMCOLOR,STIMLOC,RESPONSE,CORRECTRESPONSE,ACCURACY,STIMWAITTIME,TAG,RULES
ENDOATTNTASK,7 DVA,7,439,+,NEUTRAL 50%,Red,7,F,F,CORRECT,511,Draft,EPIC
ENDOATTNTASK,7 DVA,8,420,>,INVALID 20%,Blue,-7,F,F,CORRECT,1180,Draft,EPIC
ENDOATTNTASK,7 DVA,9,463,>,VALID 80%,Yellow,7,J,J,CORRECT,787,Draft,EPIC
ENDOATTNTASK,7 DVA,10,375,>,VALID 80%,Green,7,J,J,CORRECT,825,Draft,EPIC
ENDOATTNTASK,7 DVA,11,445,<,INVALID 20%,Green,7,J,J,CORRECT,805,Draft,EPIC
ENDOATTNTASK,7 DVA,12,537,<,INVALID 20%,Blue,7,F,F,CORRECT,1063,Draft,EPIC
ENDOATTNTASK,7 DVA,13,360,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,790,Draft,EPIC
ENDOATTNTASK,7 DVA,14,431,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1019,Draft,EPIC
ENDOATTNTASK,7 DVA,15,422,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1128,Draft,EPIC
ENDOATTNTASK,7 DVA,16,450,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1200,Draft,EPIC
ENDOATTNTASK,7 DVA,17,360,>,VALID 80%,Red,7,F,F,CORRECT,640,Draft,EPIC
ENDOATTNTASK,7 DVA,18,532,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,518,Draft,EPIC
ENDOATTNTASK,7 DVA,19,354,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,696,Draft,EPIC
ENDOATTNTASK,7 DVA,20,450,<,VALID 80%,Red,-7,F,F,CORRECT,1100,Draft,EPIC
ENDOATTNTASK,7 DVA,21,441,<,VALID 80%,Green,-7,J,J,CORRECT,509,Draft,EPIC
ENDOATTNTASK,7 DVA,22,334,<,VALID 80%,Green,-7,J,J,CORRECT,666,Draft,EPIC
ENDOATTNTASK,7 DVA,23,370,<,VALID 80%,Yellow,-7,J,J,CORRECT,580,Draft,EPIC
ENDOATTNTASK,7 DVA,24,365,<,VALID 80%,Yellow,-7,J,J,CORRECT,1035,Draft,EPIC
ENDOATTNTASK,7 DVA,25,337,>,VALID 80%,Green,7,J,J,CORRECT,913,Draft,EPIC
ENDOATTNTASK,7 DVA,26,461,>,VALID 80%,Blue,7,F,F,CORRECT,689,Draft,EPIC
ENDOATTNTASK,7 DVA,27,331,>,VALID 80%,Red,7,F,F,CORRECT,1269,Draft,EPIC
ENDOATTNTASK,7 DVA,28,343,<,VALID 80%,Blue,-7,F,F,CORRECT,707,Draft,EPIC
ENDOATTNTASK,7 DVA,29,426,+,NEUTRAL 50%,Red,7,F,F,CORRECT,624,Draft,EPIC
ENDOATTNTASK,7 DVA,30,513,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,737,Draft,EPIC
ENDOATTNTASK,7 DVA,31,360,<,VALID 80%,Yellow,-7,J,J,CORRECT,1090,Draft,EPIC
ENDOATTNTASK,7 DVA,32,438,+,NEUTRAL 50%,Green,7,J,J,CORRECT,662,Draft,EPIC
ENDOATTNTASK,7 DVA,33,453,>,VALID 80%,Red,7,F,F,CORRECT,797,Draft,EPIC
ENDOATTNTASK,7 DVA,34,529,+,NEUTRAL 50%,Green,7,J,J,CORRECT,571,Draft,EPIC
ENDOATTNTASK,7 DVA,35,339,>,VALID 80%,Yellow,7,J,J,CORRECT,1111,Draft,EPIC
ENDOATTNTASK,7 DVA,36,509,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,591,Draft,EPIC
ENDOATTNTASK,7 DVA,37,447,<,VALID 80%,Green,-7,J,J,CORRECT,1203,Draft,EPIC
ENDOATTNTASK,7 DVA,38,356,>,VALID 80%,Yellow,7,J,J,CORRECT,694,Draft,EPIC
ENDOATTNTASK,7 DVA,39,513,<,INVALID 20%,Red,7,F,F,CORRECT,587,Draft,EPIC
ENDOATTNTASK,7 DVA,40,425,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1025,Draft,EPIC
ENDOATTNTASK,7 DVA,41,465,<,VALID 80%,Red,-7,F,F,CORRECT,535,Draft,EPIC
ENDOATTNTASK,7 DVA,42,476,>,VALID 80%,Yellow,7,J,J,CORRECT,574,Draft,EPIC
ENDOATTNTASK,7 DVA,43,430,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,920,Draft,EPIC
ENDOATTNTASK,7 DVA,44,418,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,632,Draft,EPIC
ENDOATTNTASK,7 DVA,45,464,<,VALID 80%,Green,-7,J,J,CORRECT,636,Draft,EPIC
ENDOATTNTASK,7 DVA,46,362,<,VALID 80%,Green,-7,J,J,CORRECT,1088,Draft,EPIC
ENDOATTNTASK,7 DVA,47,422,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,828,Draft,EPIC
ENDOATTNTASK,7 DVA,48,429,<,VALID 80%,Yellow,-7,J,J,CORRECT,971,Draft,EPIC
ENDOATTNTASK,7 DVA,49,560,>,INVALID 20%,Red,-7,F,F,CORRECT,590,Draft,EPIC
ENDOATTNTASK,7 DVA,50,537,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1213,Draft,EPIC
ENDOATTNTASK,7 DVA,51,333,<,VALID 80%,Green,-7,J,J,CORRECT,667,Draft,EPIC
ENDOATTNTASK,7 DVA,52,359,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1091,Draft,EPIC
ENDOATTNTASK,7 DVA,53,349,<,VALID 80%,Yellow,-7,J,J,CORRECT,1151,Draft,EPIC
ENDOATTNTASK,7 DVA,54,441,>,VALID 80%,Red,7,F,F,CORRECT,809,Draft,EPIC
ENDOATTNTASK,7 DVA,55,555,+,NEUTRAL 50%,Green,7,J,J,CORRECT,845,Draft,EPIC
ENDOATTNTASK,7 DVA,56,426,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,974,Draft,EPIC
ENDOATTNTASK,7 DVA,57,464,>,VALID 80%,Blue,7,F,F,CORRECT,1286,Draft,EPIC
ENDOATTNTASK,7 DVA,58,365,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,585,Draft,EPIC
ENDOATTNTASK,7 DVA,59,472,>,VALID 80%,Green,7,J,J,CORRECT,1028,Draft,EPIC
ENDOATTNTASK,7 DVA,60,348,>,VALID 80%,Yellow,7,J,J,CORRECT,852,Draft,EPIC
ENDOATTNTASK,7 DVA,61,442,>,INVALID 20%,Green,-7,J,J,CORRECT,858,Draft,EPIC
ENDOATTNTASK,7 DVA,62,435,>,VALID 80%,Red,7,F,F,CORRECT,1115,Draft,EPIC
ENDOATTNTASK,7 DVA,63,327,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,623,Draft,EPIC
ENDOATTNTASK,7 DVA,64,440,<,VALID 80%,Green,-7,J,J,CORRECT,860,Draft,EPIC
ENDOATTNTASK,7 DVA,65,534,>,INVALID 20%,Blue,-7,F,F,CORRECT,666,Draft,EPIC
ENDOATTNTASK,7 DVA,66,452,<,VALID 80%,Green,-7,J,J,CORRECT,848,Draft,EPIC
ENDOATTNTASK,7 DVA,67,337,<,VALID 80%,Green,-7,J,J,CORRECT,1263,Draft,EPIC
ENDOATTNTASK,7 DVA,68,550,<,INVALID 20%,Red,7,F,F,CORRECT,1150,Draft,EPIC
ENDOATTNTASK,7 DVA,69,426,+,NEUTRAL 50%,Red,7,F,F,CORRECT,724,Draft,EPIC
ENDOATTNTASK,7 DVA,70,444,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1156,Draft,EPIC
ENDOATTNTASK,7 DVA,71,436,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1014,Draft,EPIC
ENDOATTNTASK,7 DVA,72,354,<,VALID 80%,Red,-7,F,F,CORRECT,846,Draft,EPIC
ENDOATTNTASK,7 DVA,73,360,>,VALID 80%,Blue,7,F,F,CORRECT,640,Draft,EPIC
ENDOATTNTASK,7 DVA,74,438,+,NEUTRAL 50%,Red,7,F,F,CORRECT,612,Draft,EPIC
ENDOATTNTASK,7 DVA,75,512,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1288,Draft,EPIC
ENDOATTNTASK,7 DVA,76,340,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1060,Draft,EPIC
ENDOATTNTASK,7 DVA,77,449,>,VALID 80%,Blue,7,F,F,CORRECT,601,Draft,EPIC
ENDOATTNTASK,7 DVA,78,418,<,INVALID 20%,Red,7,F,F,CORRECT,1282,Draft,EPIC
ENDOATTNTASK,7 DVA,79,458,<,VALID 80%,Yellow,-7,J,J,CORRECT,692,Draft,EPIC
ENDOATTNTASK,7 DVA,80,338,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,912,Draft,EPIC
ENDOATTNTASK,7 DVA,81,428,<,VALID 80%,Blue,-7,F,F,CORRECT,922,Draft,EPIC
ENDOATTNTASK,7 DVA,82,530,>,INVALID 20%,Yellow,-7,J,J,CORRECT,520,Draft,EPIC
ENDOATTNTASK,7 DVA,83,451,<,VALID 80%,Blue,-7,F,F,CORRECT,599,Draft,EPIC
ENDOATTNTASK,7 DVA,84,335,<,VALID 80%,Blue,-7,F,F,CORRECT,615,Draft,EPIC
ENDOATTNTASK,7 DVA,85,353,<,VALID 80%,Blue,-7,F,F,CORRECT,597,Draft,EPIC
ENDOATTNTASK,7 DVA,86,440,>,VALID 80%,Yellow,7,J,J,CORRECT,910,Draft,EPIC
ENDOATTNTASK,7 DVA,87,449,>,VALID 80%,Blue,7,F,F,CORRECT,701,Draft,EPIC
ENDOATTNTASK,7 DVA,88,530,>,INVALID 20%,Yellow,-7,J,J,CORRECT,1270,Draft,EPIC
ENDOATTNTASK,7 DVA,89,349,<,VALID 80%,Yellow,-7,J,J,CORRECT,801,Draft,EPIC
ENDOATTNTASK,7 DVA,90,367,<,VALID 80%,Green,-7,J,J,CORRECT,883,Draft,EPIC
ENDOATTNTASK,7 DVA,91,469,>,VALID 80%,Red,7,F,F,CORRECT,881,Draft,EPIC
ENDOATTNTASK,7 DVA,92,365,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1235,Draft,EPIC
ENDOATTNTASK,7 DVA,93,335,>,VALID 80%,Blue,7,F,F,CORRECT,1165,Draft,EPIC
ENDOATTNTASK,7 DVA,94,473,>,VALID 80%,Green,7,J,J,CORRECT,1277,Draft,EPIC
ENDOATTNTASK,7 DVA,95,427,>,INVALID 20%,Yellow,-7,J,J,CORRECT,1123,Draft,EPIC
ENDOATTNTASK,7 DVA,96,359,<,VALID 80%,Green,-7,J,J,CORRECT,741,Draft,EPIC
ENDOATTNTASK,7 DVA,97,438,>,INVALID 20%,Yellow,-7,J,J,CORRECT,1062,Draft,EPIC
ENDOATTNTASK,7 DVA,98,530,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,570,Draft,EPIC
ENDOATTNTASK,7 DVA,99,450,<,VALID 80%,Yellow,-7,J,J,CORRECT,550,Draft,EPIC
ENDOATTNTASK,7 DVA,100,429,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1271,Draft,EPIC
ENDOATTNTASK,7 DVA,101,516,<,INVALID 20%,Red,7,F,F,CORRECT,1284,Draft,EPIC
ENDOATTNTASK,7 DVA,102,326,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,724,Draft,EPIC
ENDOATTNTASK,7 DVA,103,434,>,VALID 80%,Yellow,7,J,J,CORRECT,516,Draft,EPIC
ENDOATTNTASK,7 DVA,104,475,>,VALID 80%,Blue,7,F,F,CORRECT,1175,Draft,EPIC
ENDOATTNTASK,7 DVA,105,321,<,VALID 80%,Red,-7,F,F,CORRECT,779,Draft,EPIC
ENDOATTNTASK,7 DVA,106,567,>,INVALID 20%,Yellow,-7,J,J,CORRECT,683,Draft,EPIC
ENDOATTNTASK,7 DVA,107,413,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1087,Draft,EPIC
ENDOATTNTASK,7 DVA,108,527,>,INVALID 20%,Blue,-7,F,F,CORRECT,823,Draft,EPIC
ENDOATTNTASK,7 DVA,109,551,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1199,Draft,EPIC
ENDOATTNTASK,7 DVA,110,449,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1101,Draft,EPIC
ENDOATTNTASK,7 DVA,111,363,>,VALID 80%,Yellow,7,J,J,CORRECT,1137,Draft,EPIC
ENDOATTNTASK,7 DVA,112,451,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,899,Draft,EPIC
ENDOATTNTASK,7 DVA,113,549,+,NEUTRAL 50%,Green,7,J,J,CORRECT,851,Draft,EPIC
ENDOATTNTASK,7 DVA,114,413,<,INVALID 20%,Yellow,7,J,J,CORRECT,1137,Draft,EPIC
ENDOATTNTASK,7 DVA,115,450,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1200,Draft,EPIC
ENDOATTNTASK,7 DVA,116,444,+,NEUTRAL 50%,Green,7,J,J,CORRECT,856,Draft,EPIC
ENDOATTNTASK,7 DVA,117,535,<,INVALID 20%,Blue,7,F,F,CORRECT,1215,Draft,EPIC
ENDOATTNTASK,7 DVA,118,334,>,VALID 80%,Blue,7,F,F,CORRECT,716,Draft,EPIC
ENDOATTNTASK,7 DVA,119,464,>,VALID 80%,Green,7,J,J,CORRECT,1186,Draft,EPIC
ENDOATTNTASK,7 DVA,120,511,<,INVALID 20%,Blue,7,F,F,CORRECT,1039,Draft,EPIC
ENDOATTNTASK,7 DVA,121,441,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1259,Draft,EPIC
ENDOATTNTASK,7 DVA,122,466,<,VALID 80%,Blue,-7,F,F,CORRECT,534,Draft,EPIC
ENDOATTNTASK,7 DVA,123,434,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1066,Draft,EPIC
ENDOATTNTASK,7 DVA,124,428,<,VALID 80%,Green,-7,J,J,CORRECT,522,Draft,EPIC
ENDOATTNTASK,7 DVA,125,423,<,VALID 80%,Red,-7,F,F,CORRECT,627,Draft,EPIC
ENDOATTNTASK,7 DVA,126,527,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1073,Draft,EPIC
ENDOATTNTASK,7 DVA,127,441,<,VALID 80%,Blue,-7,F,F,CORRECT,959,Draft,EPIC
ENDOATTNTASK,7 DVA,128,363,<,VALID 80%,Blue,-7,F,F,CORRECT,1287,Draft,EPIC
ENDOATTNTASK,7 DVA,129,445,<,VALID 80%,Yellow,-7,J,J,CORRECT,905,Draft,EPIC
ENDOATTNTASK,7 DVA,130,377,>,VALID 80%,Green,7,J,J,CORRECT,873,Draft,EPIC
ENDOATTNTASK,7 DVA,131,367,>,VALID 80%,Yellow,7,J,J,CORRECT,633,Draft,EPIC
ENDOATTNTASK,7 DVA,132,442,<,INVALID 20%,Green,7,J,J,CORRECT,558,Draft,EPIC
ENDOATTNTASK,7 DVA,133,353,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,747,Draft,EPIC
ENDOATTNTASK,7 DVA,134,322,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1128,Draft,EPIC
ENDOATTNTASK,7 DVA,135,331,<,VALID 80%,Yellow,-7,J,J,CORRECT,1069,Draft,EPIC
ENDOATTNTASK,7 DVA,136,543,>,INVALID 20%,Blue,-7,F,F,CORRECT,557,Draft,EPIC
ENDOATTNTASK,7 DVA,137,434,<,INVALID 20%,Blue,7,F,F,CORRECT,616,Draft,EPIC
ENDOATTNTASK,7 DVA,138,351,>,VALID 80%,Blue,7,F,F,CORRECT,1199,Draft,EPIC
ENDOATTNTASK,7 DVA,139,448,>,VALID 80%,Green,7,J,J,CORRECT,1002,Draft,EPIC
ENDOATTNTASK,7 DVA,140,337,>,VALID 80%,Yellow,7,J,J,CORRECT,1063,Draft,EPIC
ENDOATTNTASK,7 DVA,141,460,>,VALID 80%,Blue,7,F,F,CORRECT,890,Draft,EPIC
ENDOATTNTASK,7 DVA,142,450,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,500,Draft,EPIC
ENDOATTNTASK,7 DVA,143,457,>,VALID 80%,Blue,7,F,F,CORRECT,1293,Draft,EPIC
ENDOATTNTASK,7 DVA,144,533,>,INVALID 20%,Green,-7,J,J,CORRECT,1167,Draft,EPIC
ENDOATTNTASK,7 DVA,145,354,<,VALID 80%,Green,-7,J,J,CORRECT,1246,Draft,EPIC
ENDOATTNTASK,7 DVA,146,328,<,VALID 80%,Green,-7,J,J,CORRECT,872,Draft,EPIC
ENDOATTNTASK,7 DVA,147,435,>,VALID 80%,Red,7,F,F,CORRECT,815,Draft,EPIC
ENDOATTNTASK,7 DVA,148,353,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1247,Draft,EPIC
ENDOATTNTASK,7 DVA,149,441,>,VALID 80%,Yellow,7,J,J,CORRECT,609,Draft,EPIC
ENDOATTNTASK,7 DVA,150,368,<,VALID 80%,Yellow,-7,J,J,CORRECT,682,Draft,EPIC
ENDOATTNTASK,7 DVA,151,474,>,VALID 80%,Red,7,F,F,CORRECT,926,Draft,EPIC
ENDOATTNTASK,7 DVA,152,375,>,VALID 80%,Red,7,F,F,CORRECT,875,Draft,EPIC
ENDOATTNTASK,7 DVA,153,332,<,VALID 80%,Blue,-7,F,F,CORRECT,1218,Draft,EPIC
ENDOATTNTASK,7 DVA,154,438,>,VALID 80%,Yellow,7,J,J,CORRECT,1162,Draft,EPIC
ENDOATTNTASK,7 DVA,155,446,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1154,Draft,EPIC
ENDOATTNTASK,7 DVA,156,441,>,VALID 80%,Red,7,F,F,CORRECT,859,Draft,EPIC
ENDOATTNTASK,7 DVA,157,450,>,INVALID 20%,Red,-7,F,F,CORRECT,1050,Draft,EPIC
ENDOATTNTASK,7 DVA,158,461,>,VALID 80%,Yellow,7,J,J,CORRECT,889,Draft,EPIC
ENDOATTNTASK,7 DVA,159,424,<,VALID 80%,Red,-7,F,F,CORRECT,776,Draft,EPIC
ENDOATTNTASK,7 DVA,160,443,>,VALID 80%,Green,7,J,J,CORRECT,1157,Draft,EPIC
ENDOATTNTASK,7 DVA,161,454,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,796,Draft,EPIC
ENDOATTNTASK,7 DVA,162,349,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,901,Draft,EPIC
ENDOATTNTASK,7 DVA,163,419,<,INVALID 20%,Blue,7,F,F,CORRECT,731,Draft,EPIC
ENDOATTNTASK,7 DVA,164,458,<,INVALID 20%,Blue,7,F,F,CORRECT,1242,Draft,EPIC
ENDOATTNTASK,7 DVA,165,445,<,VALID 80%,Green,-7,J,J,CORRECT,1005,Draft,EPIC
ENDOATTNTASK,7 DVA,166,429,<,INVALID 20%,Yellow,7,J,J,CORRECT,821,Draft,EPIC
ENDOATTNTASK,7 DVA,167,342,>,VALID 80%,Yellow,7,J,J,CORRECT,1208,Draft,EPIC
ENDOATTNTASK,7 DVA,168,340,>,VALID 80%,Yellow,7,J,J,CORRECT,1060,Draft,EPIC
ENDOATTNTASK,7 DVA,169,454,<,VALID 80%,Blue,-7,F,F,CORRECT,696,Draft,EPIC
ENDOATTNTASK,7 DVA,170,365,>,VALID 80%,Red,7,F,F,CORRECT,1035,Draft,EPIC
ENDOATTNTASK,7 DVA,171,344,>,VALID 80%,Red,7,F,F,CORRECT,906,Draft,EPIC
ENDOATTNTASK,7 DVA,172,335,<,VALID 80%,Blue,-7,F,F,CORRECT,1115,Draft,EPIC
ENDOATTNTASK,7 DVA,173,556,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,594,Draft,EPIC
ENDOATTNTASK,7 DVA,174,353,>,VALID 80%,Yellow,7,J,J,CORRECT,797,Draft,EPIC
ENDOATTNTASK,7 DVA,175,464,>,VALID 80%,Red,7,F,F,CORRECT,1036,Draft,EPIC
ENDOATTNTASK,7 DVA,176,350,>,VALID 80%,Red,7,F,F,CORRECT,1050,Draft,EPIC
ENDOATTNTASK,7 DVA,177,338,<,VALID 80%,Blue,-7,F,F,CORRECT,862,Draft,EPIC
ENDOATTNTASK,7 DVA,178,439,<,VALID 80%,Yellow,-7,J,J,CORRECT,1161,Draft,EPIC
ENDOATTNTASK,7 DVA,179,437,>,VALID 80%,Blue,7,F,F,CORRECT,613,Draft,EPIC
ENDOATTNTASK,7 DVA,180,451,>,VALID 80%,Green,7,J,J,CORRECT,1099,Draft,EPIC
ENDOATTNTASK,7 DVA,181,346,>,VALID 80%,Yellow,7,J,J,CORRECT,504,Draft,EPIC
ENDOATTNTASK,7 DVA,182,362,>,VALID 80%,Green,7,J,J,CORRECT,538,Draft,EPIC
ENDOATTNTASK,7 DVA,183,435,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1215,Draft,EPIC
ENDOATTNTASK,7 DVA,184,345,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1005,Draft,EPIC
ENDOATTNTASK,7 DVA,185,534,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1166,Draft,EPIC
ENDOATTNTASK,7 DVA,186,512,<,INVALID 20%,Blue,7,F,F,CORRECT,688,Draft,EPIC
ENDOATTNTASK,7 DVA,187,433,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1017,Draft,EPIC
ENDOATTNTASK,7 DVA,188,423,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,527,Draft,EPIC
ENDOATTNTASK,7 DVA,189,363,>,VALID 80%,Red,7,F,F,CORRECT,987,Draft,EPIC
ENDOATTNTASK,7 DVA,190,514,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1136,Draft,EPIC
ENDOATTNTASK,7 DVA,191,348,<,VALID 80%,Green,-7,J,J,CORRECT,1152,Draft,EPIC
ENDOATTNTASK,7 DVA,192,436,<,INVALID 20%,Yellow,7,J,J,CORRECT,814,Draft,EPIC
ENDOATTNTASK,7 DVA,193,456,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1094,Draft,EPIC
ENDOATTNTASK,7 DVA,194,445,<,VALID 80%,Yellow,-7,J,J,CORRECT,605,Draft,EPIC
ENDOATTNTASK,7 DVA,195,446,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1104,Draft,EPIC
ENDOATTNTASK,7 DVA,196,520,<,INVALID 20%,Blue,7,F,F,CORRECT,580,Draft,EPIC
ENDOATTNTASK,7 DVA,197,343,<,VALID 80%,Red,-7,F,F,CORRECT,1207,Draft,EPIC
ENDOATTNTASK,7 DVA,198,531,>,INVALID 20%,Yellow,-7,J,J,CORRECT,969,Draft,EPIC
ENDOATTNTASK,7 DVA,199,466,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1284,Draft,EPIC
ENDOATTNTASK,7 DVA,200,443,<,VALID 80%,Yellow,-7,J,J,CORRECT,1107,Draft,EPIC
